Destination_Port,Flow_Duration,Total_Fwd_Packets,Total_Backward_Packets,Total_Length_of_Fwd_Packets,Total_Length_of_Bwd_Packets,Fwd_Packet_Length_Max,Fwd_Packet_Length_Min,Fwd_Packet_Length_Mean,Fwd_Packet_Length_Std,Bwd_Packet_Length_Max,Bwd_Packet_Length_Min,Bwd_Packet_Length_Mean,Bwd_Packet_Length_Std,Flow_Bytes/s,Flow_Packets/s,Flow_IAT_Mean,Flow_IAT_Std,Flow_IAT_Max,Flow_IAT_Min,Fwd_IAT_Total,Fwd_IAT_Mean,Fwd_IAT_Std,Fwd_IAT_Max,Fwd_IAT_Min,Bwd_IAT_Total,Bwd_IAT_Mean,Bwd_IAT_Std,Bwd_IAT_Max,Bwd_IAT_Min,Fwd_PSH_Flags,Bwd_PSH_Flags,Fwd_URG_Flags,Bwd_URG_Flags, Fwd Header Length, Bwd Header Length,Fwd_Packets/s,Bwd_Packets/s,Min_Packet_Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count,PSH_Flag_Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio,Average_Packet_Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow_Fwd_Packets,Subflow_Fwd_Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,Label,Target
9595,44,1,1,2,6,2,2,2,0,6,6,6,0,181818.1818,45454.54545,44,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan,1
1031,78,1,1,2,6,2,2,2,0,6,6,6,0,102564.1026,25641.02564,78,0,78,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,12820.51282,12820.51282,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan,1
80,100042624,6,5,410,11595,410,0,68.33333333,167.3817991,7240,0,2319,3331.638186,119.9988517,0.109953134,10000000,31600000,99900000,1,99900000,20000000,44700000,99900000,1,126209,31552.25,54598.29998,112940,85,0,0,0,0,200,168,0.059974436,0.049978697,0,7240,1000.416667,2324.692647,5404195.902,0,0,0,0,1,0,0,0,0,1091.363636,68.33333333,2319,200,0,0,0,0,0,0,6,410,5,11595,251,235,1,32,5,0,5,5,99900000,0,99900000,99900000,DoS Hulk,1
80,9331755,4,0,24,0,6,6,6,0,0,0,0,0,2.571863492,0.428643915,3110585,5386823.527,9330753,4,9331755,3110585,5386823.527,9330753,4,0,0,0,0,0,0,0,0,0,80,0,0.428643915,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1002,0,1002,1002,9330753,0,9330753,9330753,DDoS,1
80,15257,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,762469.686,589.8931638,1907.125,5099.353641,14519,2,622,311,434.1635636,618,4,15197,3039.4,6421.992082,14519,2,0,0,0,0,72,132,196.6310546,393.2621092,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,1
80,713803,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,16288.80798,9.806627319,118967.1667,284678.26,699962,3,13574,6787,9422.904966,13450,124,713800,237933.3333,400185.2743,699962,182,0,0,0,0,72,92,4.202840279,5.603787039,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,1
80,1241172,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,9372.593001,7.251210952,155146.5,438361.6674,1240036,3,1008,504,708.5209947,1005,3,1241093,248218.6,554442.9436,1240036,3,0,0,0,0,72,132,2.417070317,4.834140635,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,1
80,4855884,5,0,30,0,6,6,6,0,0,0,0,0,6.178071799,1.029678633,1213971,2422617.824,4847896,984,4855884,1213971,2422617.824,4847896,984,0,0,0,0,0,0,0,0,0,100,0,1.029678633,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,0,0,0,0,0,DDoS,1
80,718009,4,0,24,0,6,6,6,0,0,0,0,0,33.42576486,5.57096081,239336.3333,412811.5047,716010,996,718009,239336.3333,412811.5047,716010,996,0,0,0,0,0,0,0,0,0,80,0,5.57096081,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0,DDoS,1
80,751828,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,15472.95392,11.97082311,93978.5,265325.7809,750626,12,852,426,514.7737367,790,62,751812,150362.4,335557.7354,750626,12,0,0,0,0,72,132,3.990274371,7.980548743,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,1
123,64000283,4,4,192,192,48,48,48,0,48,48,48,0,5.999973469,0.124999447,9142897.571,24189659.06,63999888,1,64000024,21333341.33,36950425.89,64000018,3,64000154,21333384.67,36950501.81,64000149,1,0,0,0,0,128,128,0.062499724,0.062499724,48,48,48,0,0,0,0,0,0,0,0,0,0,1,54,48,48,128,0,0,0,0,0,0,4,192,4,192,-1,-1,3,32,133,0,133,133,63999888,0,63999888,63999888,BENIGN,0
443,5889652,7,4,635,153,517,0,90.71428571,190.7072051,153,0,38.25,76.5,133.7939831,1.867682505,588965.2,1219390.276,3060108,31,5889652,981608.6667,1510486.139,3115359,31,2812242,937414,1605154.873,2790848,258,0,0,0,0,232,136,1.18852523,0.679157275,0,517,65.66666667,149.9947474,22498.42424,0,0,0,1,0,0,0,0,0,71.63636364,90.71428571,38.25,232,0,0,0,0,0,0,7,635,4,153,29200,118,3,32,0,0,0,0,0,0,0,0,BENIGN,0
443,203214,7,12,2977,5170,2405,0,425.2857143,882.828544,1460,2,430.8333333,634.4420359,40090.74178,93.49749525,11289.66667,14643.71863,38531,1,177181,29530.16667,17862.82535,52661,197,179194,16290.36364,27212.90439,62300,1,0,0,0,0,152,244,34.44644562,59.05104963,0,2405,407.35,698.8262547,488358.1342,0,0,0,1,0,0,0,0,1,428.7894737,425.2857143,430.8333333,152,0,0,0,0,0,0,7,2977,12,5170,8192,65535,6,20,0,0,0,0,0,0,0,0,BENIGN,0
80,153577,3,6,338,11595,338,0,112.6666667,195.144391,7240,0,1932.5,2695.639126,77700.43691,58.60252512,19197.125,49055.01274,140171,8,13003,6501.5,7790.195408,12010,993,153569,30713.8,61443.38605,140171,81,0,0,0,0,104,200,19.53417504,39.06835008,0,7240,1193.3,2226.464165,4957142.678,0,0,0,1,0,0,0,0,2,1325.888889,112.6666667,1932.5,104,0,0,0,0,0,0,3,338,6,11595,29200,235,1,32,0,0,0,0,0,0,0,0,DoS Hulk,1
48112,30156,2,0,0,0,0,0,0,0,0,0,0,0,0,66.32179334,30156,0,30156,30156,30156,30156,0,30156,30156,0,0,0,0,0,0,0,0,0,64,0,66.32179334,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,357,-1,0,32,0,0,0,0,0,0,0,0,BENIGN,0
50510,4,2,0,12,0,6,6,6,0,0,0,0,0,3000000,500000,4,0,4,4,4,4,0,4,4,0,0,0,0,0,0,0,0,0,40,0,500000,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,360,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,0
443,906857,12,14,5795,16108,3457,0,482.9166667,1025.023677,3121,0,1150.571429,863.040307,24152.65031,28.6704519,36274.28,129209.7485,648418,20,906797,82436.09091,190661.7716,648418,50,860581,66198.53846,193853.8568,707258,48,0,0,0,0,252,292,13.23251626,15.43793564,0,3457,811.2222222,976.7295639,954000.641,0,0,0,1,0,0,0,0,1,842.4230769,482.9166667,1150.571429,252,0,0,0,0,0,0,12,5795,14,16108,8192,256,11,20,0,0,0,0,0,0,0,0,BENIGN,0
53,84172188,2,2,120,254,64,56,60,5.65685425,157,97,127,42.42640687,4.443272878,0.047521635,28057396,48507074.05,84068538,37281,84134907,84134907,0,84134907,84134907,84105819,84105819,0,84105819,84105819,0,0,0,0,40,52,0.023760818,0.023760818,56,157,87.6,41.88436462,1754.3,0,0,0,0,0,0,0,0,1,109.5,60,127,40,0,0,0,0,0,0,2,120,2,254,-1,-1,1,20,66369,0,66369,66369,84068538,0,84068538,84068538,BENIGN,0
80,147916,3,4,293,11595,293,0,97.66666667,169.1636289,8688,0,2898.75,4095.56617,80369.9397,47.32415695,24652.66667,55041.40712,136662,6,10998,5499,7768.275098,10992,6,147775,49258.33333,75883.93442,136662,188,0,0,0,0,104,136,20.28178155,27.0423754,0,8688,1486,3078.781624,9478896.286,0,0,0,1,0,0,0,0,1,1698.285714,97.66666667,2898.75,104,0,0,0,0,0,0,3,293,4,11595,29200,235,1,32,0,0,0,0,0,0,0,0,DoS Hulk,1
80,99531807,6,7,310,11595,292,0,51.66666667,117.7754926,4344,0,1656.428571,1760.597234,119.6100057,0.130611514,8294317.25,28700000,99400000,1,99400000,19900000,44400000,99400000,1,99500000,16600000,40600000,99400000,48,0,0,0,0,164,232,0.060282237,0.070329277,0,4344,850.7857143,1461.195621,2135092.643,1,0,0,0,0,0,0,0,1,916.2307692,51.66666667,1656.428571,164,0,0,0,0,0,0,6,310,7,11595,0,235,3,20,13017,0,13017,13017,99400000,0,99400000,99400000,DoS Hulk,1
80,5,2,0,0,0,0,0,0,0,0,0,0,0,0,400000,5,0,5,5,5,5,0,5,5,0,0,0,0,0,0,0,0,0,64,0,400000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0,0,0,0,0,0,0,0,DoS Hulk,1
80,83782137,6,5,362,11595,362,0,60.33333333,147.7858811,7240,0,2319,3331.638186,142.7153857,0.131292903,8378213.7,26400000,83600000,1,83600000,16700000,37400000,83600000,1,146435,36608.75,65302.28885,134202,85,0,0,0,0,200,168,0.071614311,0.059678592,0,7240,996.4166667,2325.841918,5409540.629,0,0,0,0,1,0,0,0,0,1087,60.33333333,2319,200,0,0,0,0,0,0,6,362,5,11595,274,235,1,32,4,0,4,4,83600000,0,83600000,83600000,DoS Hulk,1
80,99955913,7,7,347,11595,341,0,49.57142857,128.5273734,4344,0,1656.428571,1757.579003,119.4726719,0.140061749,7688916.385,27700000,99900000,2,99900000,16700000,40800000,99900000,2,63513,10585.5,20827.8759,52189,48,0,0,0,0,220,232,0.070030875,0.070030875,0,4344,796.1333333,1423.01706,2024977.552,0,0,0,0,1,0,0,0,1,853,49.57142857,1656.428571,220,0,0,0,0,0,0,7,347,7,11595,251,235,2,20,1010,0,1010,1010,99900000,0,99900000,99900000,DoS Hulk,1
53,352,2,2,60,414,30,30,30,0,207,207,207,0,1346590.909,11363.63636,117.3333333,161.4321323,302,3,47,47,0,47,47,3,3,0,3,3,0,0,0,0,40,40,5681.818182,5681.818182,30,207,100.8,96.94689268,9398.7,0,0,0,0,0,0,0,0,1,126,30,207,40,0,0,0,0,0,0,2,60,2,414,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,0
80,84774184,6,6,354,11595,354,0,59,144.5198948,4344,0,1932.5,1754.831473,140.9509291,0.141552527,7706744,25500000,84600000,1,84600000,16900000,37800000,84600000,1,145531,29106.2,58935.85248,134192,48,0,0,0,0,200,200,0.070776264,0.070776264,0,4344,919.1538462,1498.522931,2245570.974,0,0,0,0,1,0,0,0,1,995.75,59,1932.5,200,0,0,0,0,0,0,6,354,6,11595,251,235,1,32,50,0,50,50,84600000,0,84600000,84600000,DoS Hulk,1
80,1141791,4,6,365,11595,365,0,91.25,182.5,4344,0,1932.5,1754.831473,10474.77165,8.758170278,126865.6667,329938.1556,999325,6,1011306,337102,573533.1643,999325,6,142361,28472.2,57063.9906,130139,47,0,0,0,0,144,200,3.503268111,5.254902167,0,4344,1087.272727,1579.048707,2493394.818,0,0,0,1,0,0,0,0,1,1196,91.25,1932.5,144,0,0,0,0,0,0,4,365,6,11595,29200,235,1,32,0,0,0,0,0,0,0,0,DoS Hulk,1
80,922601,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,12608.91761,8.671137361,131800.1429,348276.577,921617,4,765,382.5,482.9539316,724,41,922556,230639,460652.1198,921617,4,0,0,0,0,72,112,3.25167651,5.41946085,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,1
80,12110668,4,0,24,0,6,6,6,0,0,0,0,0,1.981723882,0.330287314,4036889.333,6992095.698,12100000,1,12100000,4036889.333,6992095.698,12100000,1,0,0,0,0,0,0,0,0,0,80,0,0.330287314,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,2,0,2,2,12100000,0,12100000,12100000,DDoS,1
80,1831651,7,7,1750,11595,350,0,250,170.7825128,5792,0,1656.428571,2118.227235,7285.776603,7.643377477,140896.2308,249305.3928,847980,9,1704968,284161.3333,317337.8384,847980,9,1831594,305265.6667,687567.7506,1704981,46,0,0,0,0,232,232,3.821688739,3.821688739,0,5792,889.6666667,1578.143288,2490536.238,0,0,0,1,0,0,0,0,1,953.2142857,250,1656.428571,232,0,0,0,0,0,0,7,1750,7,11595,29200,235,5,32,0,0,0,0,0,0,0,0,DoS Hulk,1
80,84262131,10,6,652,11595,326,0,65.2,137.453669,4344,0,1932.5,1754.831473,145.3440573,0.189883638,5617475.4,21700000,83900000,1,84100000,9346846.556,28000000,83900000,1,368380,73676,105412.9865,227881,47,0,0,0,0,328,200,0.118677274,0.071206364,0,4344,720.4117647,1350.790836,1824635.882,0,0,0,0,1,0,0,0,0,765.4375,65.2,1932.5,328,0,0,0,0,0,0,10,652,6,11595,251,235,2,32,10027,0,10027,10027,83900000,0,83900000,83900000,DoS Hulk,1
80,74501,3,5,26,11601,20,0,8.666666667,10.26320288,7300,0,2320.2,3022.508098,156065.0193,107.381109,10643,21101.33538,56137,60,17963,8981.5,12416.08797,17761,202,74433,18608.25,26386.45579,56137,164,0,0,0,0,72,112,40.26791587,67.11319311,0,7300,1291.888889,2460.652985,6054813.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,1
80,72156331,9,5,62,11607,20,0,6.888888889,5.30199124,7215,0,2321.4,3327.769794,161.7183113,0.194023169,5550487,17400000,63100000,3,71000000,8880630.375,22100000,63100000,4,1111951,277987.75,555382.9201,1111062,3,0,0,0,0,192,112,0.12472918,0.069293989,0,7215,778.3333333,2107.034872,4439595.952,0,0,0,0,1,0,0,0,0,833.9285714,6.888888889,2321.4,192,0,0,0,0,0,0,9,62,5,11607,256,229,7,20,2044,0,2044,2044,35500000,39000000,63100000,7961807,DDoS,1
80,879840,2,5,20,11607,20,0,10,14.14213562,7215,0,2321.4,3327.769794,13214.90271,7.955991999,146640,357972.8321,877347,4,2251,2251,0,2251,2251,879753,219938.25,438273.6922,877347,4,0,0,0,0,52,112,2.273140571,5.682851428,0,7215,1453.375,2786.259804,7763243.696,0,0,0,1,0,0,0,0,2,1661,10,2321.4,52,0,0,0,0,0,0,2,20,5,11607,8192,229,1,20,0,0,0,0,0,0,0,0,DDoS,1
80,5,2,0,0,0,0,0,0,0,0,0,0,0,0,400000,5,0,5,5,5,5,0,5,5,0,0,0,0,0,0,0,0,0,64,0,400000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0,0,0,0,0,0,0,0,DoS Hulk,1
80,1836692,7,6,1540,11595,308,0,220,150.2886112,5792,0,1932.5,2362.781391,7151.444009,7.077942301,153057.6667,256640.4537,848010,4,1704953,284158.8333,317464.5348,848010,4,1836672,367334.4,749907.3298,1704959,57,0,0,0,0,232,200,3.8111997,3.2667426,0,5792,938.2142857,1720.283795,2959376.335,0,0,0,1,0,0,0,0,0,1010.384615,220,1932.5,232,0,0,0,0,0,0,7,1540,6,11595,29200,235,5,32,0,0,0,0,0,0,0,0,DoS Hulk,1
80,147447,3,6,325,11595,325,0,108.3333333,187.6388375,5792,0,1932.5,2181.008184,80842.60785,61.03888177,18430.875,47716.25964,136156,6,10981,5490.5,7756.254283,10975,6,147286,29457.2,59827.60808,136156,45,0,0,0,0,104,200,20.34629392,40.69258785,0,5792,1192,1888.218031,3565367.333,0,0,0,1,0,0,0,0,2,1324.444444,108.3333333,1932.5,104,0,0,0,0,0,0,3,325,6,11595,29200,235,1,32,0,0,0,0,0,0,0,0,DoS Hulk,1
80,100273046,7,7,716,11595,358,0,102.2857143,174.6861131,4344,0,1656.428571,1757.579003,122.7747684,0.139618777,7713311.231,27700000,99900000,1,100000000,16700000,40800000,99900000,1,350791,58465.16667,94037.1826,216120,15,0,0,0,0,232,232,0.069809388,0.069809388,0,4344,820.7333333,1411.510663,1992362.352,0,0,0,0,1,0,0,0,1,879.3571429,102.2857143,1656.428571,232,0,0,0,0,0,0,7,716,7,11595,251,235,2,32,2,0,2,2,99900000,0,99900000,99900000,DoS Hulk,1
80,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,64,0,2000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0,0,0,0,0,0,0,0,DoS Hulk,1
80,85969988,7,7,307,11595,289,0,43.85714286,108.1394602,5792,0,1656.428571,2429.118623,138.4436625,0.162847528,6613076,23500000,85000000,19,86000000,14300000,34600000,85000000,19,86000000,14300000,35100000,86000000,47,0,0,0,0,204,232,0.081423764,0.081423764,0,5792,793.8666667,1797.623307,3231449.552,1,0,0,0,0,0,0,0,1,850.5714286,43.85714286,1656.428571,204,0,0,0,0,0,0,7,307,7,11595,0,235,3,20,10975,0,10975,10975,85000000,0,85000000,85000000,DoS Hulk,1
80,98303867,6,6,375,11595,375,0,62.5,153.0931089,5792,0,1932.5,2181.008184,121.7653015,0.122070478,8936715.182,29600000,98300000,3,98300000,19700000,44000000,98300000,3,8629,1725.8,3514.060571,8007,46,0,0,0,0,200,200,0.061035239,0.061035239,0,5792,920.7692308,1715.379897,2942528.192,0,0,0,0,1,0,0,0,1,997.5,62.5,1932.5,200,0,0,0,0,0,0,6,375,6,11595,251,235,1,32,977,0,977,977,98300000,0,98300000,98300000,DoS Hulk,1
80,4880255,4,0,24,0,6,6,6,0,0,0,0,0,4.917775813,0.819629302,1626751.667,2816949.701,4879485,257,4880255,1626751.667,2816949.701,4879485,257,0,0,0,0,0,0,0,0,0,80,0,0.819629302,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0,DDoS,1
80,84466256,8,6,688,11595,344,0,86,159.2410572,7240,0,1932.5,2695.639126,145.419018,0.165746662,6497404.308,23300000,84100000,0,84300000,12000000,31800000,84100000,0,350553,70110.6,99858.12059,214959,91,0,0,0,0,264,200,0.094712378,0.071034284,0,7240,818.8666667,1869.266887,3494158.695,0,0,0,0,1,0,0,0,0,877.3571429,86,1932.5,264,0,0,0,0,0,0,8,688,6,11595,251,235,2,32,2,0,2,2,84100000,0,84100000,84100000,DoS Hulk,1
49775,3,2,0,37,0,31,6,18.5,17.67766953,0,0,0,0,12333333.33,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,1,0,0,0,40,0,666666.6667,0,6,31,22.66666667,14.43375673,208.3333333,0,1,0,0,1,0,0,0,0,34,18.5,0,40,0,0,0,0,0,0,2,37,0,0,60,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,0
53,32066,1,1,44,176,44,44,44,0,176,176,176,0,6860.849498,62.37135907,32066,0,32066,32066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,31.18567954,31.18567954,44,176,88,76.21023553,5808,0,0,0,0,0,0,0,0,1,132,44,176,20,0,0,0,0,0,0,1,44,1,176,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN,0
443,90,2,0,12,0,6,6,6,0,0,0,0,0,133333.3333,22222.22222,90,0,90,90,90,90,0,90,90,0,0,0,0,0,0,0,0,0,40,0,22222.22222,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,253,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,0
49186,3,2,0,37,0,37,0,18.5,26.1629509,0,0,0,0,12333333.33,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,1,0,0,0,64,0,666666.6667,0,0,37,24.66666667,21.36195996,456.3333333,0,1,0,0,1,0,0,0,0,37,18.5,0,64,0,0,0,0,0,0,2,37,0,0,972,-1,0,32,0,0,0,0,0,0,0,0,BENIGN,0
443,116043956,24,22,1223,7584,387,0,50.95833333,112.4364474,1460,0,344.7272727,535.7775997,75.89365533,0.396401515,2578754.578,4344017.93,10177150,3,116043956,5045389.391,4995141.719,10200171,3,111686272,5318393.905,5114426.21,10200220,48,0,0,0,0,504,584,0.206818182,0.189583333,0,1460,187.3829787,399.6038012,159683.198,0,0,0,1,0,0,0,0,0,191.4565217,50.95833333,344.7272727,504,0,0,0,0,0,0,24,1223,22,7584,8192,1013,22,20,105678.6364,274021.6922,931885,22857,10047610.91,58223.05952,10177150,9999813,BENIGN,0
123,68030055,2,2,96,96,48,48,48,0,48,48,48,0,2.822282005,0.058797542,22676685,39225145.82,67969982,29993,68000062,68000062,0,68000062,68000062,67999975,67999975,0,67999975,67999975,0,0,0,0,64,52,0.029398771,0.029398771,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,64,0,0,0,0,0,0,2,96,2,96,-1,-1,1,32,30080,0,30080,30080,67969982,0,67969982,67969982,BENIGN,0
1332,3,2,0,12,0,6,6,6,0,0,0,0,0,4000000,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,40,0,666666.6667,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,360,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,0
80,6826847,5,0,30,0,6,6,6,0,0,0,0,0,4.394415167,0.732402528,1706711.75,3412090.865,6824848,4,6826847,1706711.75,3412090.865,6824848,4,0,0,0,0,0,0,0,0,0,100,0,0.732402528,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1999,0,1999,1999,6824848,0,6824848,6824848,DDoS,1
80,869015,3,6,26,11607,20,0,8.666666667,10.26320288,8760,0,1934.5,3414.854477,13386.42026,10.35655311,108626.875,306797.5771,867912,2,761,380.5,470.2260095,713,48,868897,173779.4,388032.0227,867912,2,0,0,0,0,72,132,3.45218437,6.904368739,0,8760,1163.3,2733.082592,7469740.456,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,1
80,973225,3,5,26,11607,20,0,8.666666667,10.26320288,5840,0,2321.4,3173.373883,11953.04272,8.22009299,139032.1429,367177.5747,971712,39,1331,665.5,880.3479426,1288,43,973186,243296.5,485610.7245,971712,51,0,0,0,0,72,112,3.082534871,5.137558119,0,5840,1292.555556,2554.159212,6523729.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,1
80,6152841,4,0,24,0,6,6,6,0,0,0,0,0,3.90063712,0.650106187,2050947,3551474.953,6151837,3,6152841,2050947,3551474.953,6151837,3,0,0,0,0,0,0,0,0,0,80,0,0.650106187,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1004,0,1004,1004,6151837,0,6151837,6151837,DDoS,1
80,149500,3,6,332,11595,332,0,110.6666667,191.6802894,5792,0,1932.5,2181.008184,79779.26421,60.2006689,18687.5,44573.69523,128401,45,20758,10379,862.670273,10989,9769,149428,29885.6,55792.51706,128401,45,0,0,0,0,104,200,20.06688963,40.13377926,0,5792,1192.7,1887.862168,3564023.567,0,0,0,1,0,0,0,0,2,1325.222222,110.6666667,1932.5,104,0,0,0,0,0,0,3,332,6,11595,29200,235,1,32,0,0,0,0,0,0,0,0,DoS Hulk,1
80,3794233,4,0,24,0,6,6,6,0,0,0,0,0,6.325389084,1.054231514,1264744.333,2189106.753,3792507,314,3794233,1264744.333,2189106.753,3792507,314,0,0,0,0,0,0,0,0,0,80,0,1.054231514,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0,DDoS,1
80,605035,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,19226.98687,11.56957862,100839.1667,246396.621,603794,30,1057,528.5,118.0868325,612,445,604947,201649,348268.0423,603794,154,0,0,0,0,72,92,4.958390837,6.611187783,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,1
80,39886,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,291505.7915,225.6430828,4985.75,9289.921048,24047,7,15479,7739.5,10250.92701,14988,491,39879,7975.8,11211.73105,24047,17,0,0,0,0,72,132,75.21436093,150.4287219,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,1
